-1.766070,0.647677,2
-1.709178,0.757778,2
5.849611,-0.319533,1
-2.051460,-0.625587,2
-1.306592,-1.192124,2
1.908602,5.598759,1
-3.098305,5.093792,1
2.027518,0.141211,2
-4.552718,4.088868,1
-4.720307,3.707673,1
-1.708320,0.489025,2
5.695408,-1.073584,1
1.249019,1.187512,2
-4.996441,3.408850,1
-1.260738,-1.500760,2
-0.412683,-1.951940,2
3.614949,-5.050566,1
-1.552128,5.603064,1
0.352820,-5.934608,1
-3.244613,4.765556,1
4.181216,-4.368754,1
-5.227314,2.309119,1
5.593625,-2.322426,1
0.084579,1.977564,2
-1.039347,-1.954763,2
0.679373,-1.952980,2
0.087379,2.053900,2
-0.049217,1.842224,2
-6.125117,-1.017034,1
-2.066621,0.016476,2
0.587463,-1.673573,2
2.314017,-5.390043,1
0.991873,1.899518,2
3.307487,4.989230,1
1.722107,-0.803430,2
-0.172957,-1.803634,2
-3.708798,4.756994,1
0.023760,-1.828996,2
-0.405867,2.160161,2
-5.560090,-1.925008,1
-2.179759,-0.596184,2
-1.290215,1.574225,2
-1.765728,5.908935,1
5.698347,1.945863,1
-5.791701,1.199473,1
-1.225297,-1.743782,2
3.443747,-4.834196,1
0.867905,-1.618579,2
2.391014,-5.268360,1
1.915780,-0.757738,2
5.201000,-3.465355,1
-0.672138,-2.037363,2
-1.706860,-0.978146,2
-6.064044,1.538513,1
6.007427,0.132151,1
5.197076,-3.236793,1
-1.120443,-1.528961,2
-6.012707,0.966273,1
1.649363,5.822771,1
-0.308204,-5.797441,1
-0.930875,1.895840,2
-0.364396,1.891927,2
0.348400,2.133045,2
5.962346,1.676042,1
1.674532,0.912019,2
-0.926375,1.792929,2
-2.028410,-0.559875,2
-5.501936,2.315522,1
3.765578,4.388534,1
5.228185,2.646005,1
-1.987645,5.818053,1
-3.471039,-5.184339,1
-6.205615,-0.464814,1
-1.046006,-1.763561,2
-1.294144,-1.310336,2
5.390266,2.497200,1
-0.547127,6.143206,1
-1.075070,5.797987,1
-0.060126,5.826241,1
2.356707,5.454213,1
-0.059438,-1.880368,2
1.802185,-0.571210,2
4.936142,3.287626,1
-5.513446,2.594448,1
-5.985875,-0.971896,1
5.775110,-1.801481,1
5.918365,0.690097,1
1.805643,-0.331114,2
0.005186,2.100416,2
-1.267251,1.202236,2
-2.136287,0.021240,2
-0.615554,2.045163,2
-4.474905,-4.206646,1
-1.751800,-0.634072,2
0.816172,-5.964741,1
-4.197610,4.490954,1
0.684713,-1.838689,2
-0.543303,2.163256,2
-1.157645,-1.872516,2
-0.311607,1.749940,2
-1.014391,-1.665137,2
-4.909050,3.506716,1
-0.618621,-1.924802,2
0.473867,1.653833,2
1.728082,1.094110,2
0.429239,1.945633,2
6.016870,1.206207,1
4.589223,-4.163905,1
5.746690,-1.842058,1
3.887825,-4.533232,1
1.868903,-1.078131,2
1.213491,1.611092,2
4.137503,4.095536,1
0.014729,-6.077505,1
-4.334458,-4.083672,1
5.870175,-1.010731,1
-1.899691,-0.734230,2
-1.571972,0.971783,2
-1.567000,-0.850130,2
-5.780293,-0.027494,1
-1.900517,-0.258545,2
2.046936,-0.221367,2
-0.355237,-2.129047,2
0.372272,1.715885,2
-1.110036,1.790237,2
-1.649893,0.832840,2
-1.228107,1.595682,2
1.139084,1.803704,2
0.315214,6.078722,1
-3.458912,-4.923400,1
-0.513761,6.213750,1
3.957742,4.528208,1
-1.874267,-1.132091,2
-1.629149,1.206923,2
1.401311,-1.453063,2
1.770711,-0.739256,2
-5.109254,-3.086048,1
2.096545,5.563724,1
-1.113504,-1.970569,2
2.953761,-4.966321,1
2.085828,-0.122329,2
0.902723,5.720345,1
-4.095892,4.530805,1
1.743934,1.132775,2
-1.889541,0.502092,2
1.538654,-1.381614,2
-0.093929,-2.080832,2
1.036707,-1.416886,2
-5.179369,2.846808,1
1.362917,-1.315779,2
-4.022693,-4.570494,1
-1.418013,1.536971,2
-1.041008,6.005928,1
5.857905,-1.702063,1
-2.086548,5.809773,1
2.164515,0.627460,2
-5.748346,1.823162,1
-1.940093,0.005589,2
-2.313632,-5.782092,1
-5.735633,-1.881438,1
5.343328,-2.672601,1
-4.048861,-4.260697,1
-5.181605,3.081066,1
0.536199,5.827086,1
-2.055062,0.800669,2
2.025922,-0.406105,2
1.474332,-1.596742,2
-1.114843,5.636998,1
-6.179649,0.406301,1
2.032745,-1.007548,2
-5.767340,0.933616,1
-1.444967,-0.973312,2
-4.901322,3.501122,1
5.632932,2.765662,1
-1.495541,1.272068,2
5.691980,2.115234,1
4.023564,-4.446663,1
6.119724,0.917418,1
1.664522,0.798242,2
1.706243,-1.223789,2
-1.707093,-1.033419,2
-0.835324,-6.189667,1
-0.195804,-2.213087,2
-1.852556,-0.197637,2
-0.130406,1.979138,2
1.912036,-0.558600,2
0.311993,1.911848,2
2.179921,-0.036592,2
-1.396702,1.771223,2
1.846006,-0.276325,2
1.563849,-1.460704,2
0.177141,1.763974,2
0.348818,2.116586,2
-1.681413,0.696997,2
1.303975,-1.282505,2
1.686355,-5.707118,1
1.891771,5.461936,1
-2.040910,-0.164839,2
-5.704523,-2.565292,1
1.351380,1.294007,2
-5.823269,0.621441,1
1.879434,0.103684,2
-1.634284,-0.940791,2
-5.513515,-1.763909,1
1.479957,0.958373,2
0.528405,-1.759183,2
1.064197,1.739578,2
-1.052390,-5.657016,1
-1.375696,1.156051,2
-0.068923,-6.134219,1
1.363746,-1.291488,2
4.757415,3.540416,1
0.612939,-2.147631,2
-4.983160,-3.345333,1
1.681109,-0.892925,2
2.434917,-5.630683,1
-2.142717,0.151126,2
-1.430337,1.635429,2
-1.881496,-0.327468,2
1.592623,1.185345,2
1.595673,1.354774,2
1.100844,-1.814090,2
-0.344837,-6.129813,1
-5.882371,0.292248,1
1.881048,0.192483,2
-2.790559,-5.561713,1
-2.359600,5.532131,1
1.852495,0.396586,2
3.303914,-5.256158,1
-4.244209,-4.496122,1
-3.632770,4.991819,1
0.738075,5.918623,1
-3.544739,-4.689140,1
-1.864711,0.594412,2
-4.276649,-4.461762,1
-0.893863,1.859550,2
0.795585,-1.582648,2
-0.259410,2.016956,2
-2.163887,0.159201,2
2.032019,0.914063,2
1.152322,-1.696793,2
-0.455920,-1.838474,2
-5.244314,3.230450,1
5.591037,-2.419447,1
1.807170,0.709040,2
6.095257,0.396760,1
0.716965,-5.934530,1
-0.148555,5.921823,1
1.661490,-5.504428,1
-0.100139,1.830836,2
-0.286125,-2.060242,2
-3.091496,5.321088,1
1.350631,-1.466024,2
2.520870,5.392437,1
1.245163,1.887402,2
0.550641,-1.809814,2
4.886179,-3.776699,1
-1.330051,1.420091,2
-0.209594,-1.864672,2
-2.608713,5.284086,1
1.991116,0.958013,2
1.707163,-1.104756,2
6.087942,-1.383366,1
-4.191059,-4.521210,1
1.675151,-1.442170,2
0.792734,-1.893901,2
-1.833902,0.223518,2
-0.546991,-5.838278,1
-5.284648,-2.840790,1
-0.073978,-1.887746,2
5.416982,-2.658277,1
-0.996737,1.889422,2
-4.300895,4.338585,1
-1.614387,5.542499,1
-6.097953,-0.604981,1
-0.138435,5.987775,1
1.232992,1.301281,2
-1.130120,6.146130,1
-5.721477,0.589335,1
0.495376,-5.924310,1
-0.771668,1.717242,2
1.872990,0.178538,2
0.035453,-6.078441,1
2.513242,-5.518172,1
0.795487,-5.784763,1
0.666762,2.168702,2
-0.979726,1.763015,2
-0.756684,-1.562063,2
5.304941,2.831494,1
-5.811286,-1.483174,1
-3.267897,5.279204,1
4.233152,4.387869,1
2.474962,5.599701,1
1.677334,1.315975,2
1.018376,1.703347,2
5.277179,-3.185556,1
2.098065,0.008234,2
-5.627965,-1.917246,1
0.818775,1.972922,2
-1.961057,-0.368671,2
-2.143870,-5.799746,1
-5.187368,-2.716556,1
-5.564144,-2.163039,1
-1.525864,1.556615,2
0.076365,-1.823310,2
-4.312119,-4.289754,1
6.016652,1.553467,1
1.072382,-1.521679,2
5.086595,-2.846038,1
1.850335,0.938424,2
1.678735,-0.609180,2
-1.888425,-0.968490,2
-1.689328,-1.048074,2
-1.969182,0.555397,2
1.644218,1.053624,2
-1.806329,0.714974,2
4.416536,3.876769,1
2.038390,0.209445,2
2.142336,0.203806,2
6.122813,-0.001147,1
0.617823,-6.001545,1
-5.704536,-2.381611,1
0.483897,-2.179666,2
0.175115,-1.860162,2
1.159604,1.615005,2
2.554008,-5.278177,1
1.368814,1.134854,2
0.068660,2.134762,2
0.493065,-1.859258,2
-3.690288,4.997438,1
-2.081780,0.848432,2
5.998924,-0.255228,1
-3.673807,4.830081,1
-1.324554,-6.096734,1
1.922071,0.474775,2
5.535328,2.515762,1
1.153970,-1.792917,2
-0.820138,-1.991950,2
2.297584,-5.443626,1
1.637951,1.379524,2
5.679504,2.267343,1
-0.668539,5.873564,1
-1.495221,-1.447619,2
-1.756228,0.820781,2
-1.787991,-5.780370,1
-1.779925,-0.783908,2
1.982180,-5.742147,1
2.016829,0.218511,2
-0.069401,2.184769,2
-0.652877,1.957626,2
-4.238399,4.174826,1
2.073638,5.793313,1
3.266105,-4.752472,1
4.818690,3.439074,1
-2.132696,-0.386468,2
6.150629,-1.008205,1
-4.981339,-3.498387,1
-3.395033,-4.822592,1
2.108634,-0.587256,2
1.003684,5.751255,1
-2.069656,0.011536,2
-1.815767,-1.032162,2
-1.863815,-0.108084,2
-3.027740,-5.355470,1
-2.220840,-0.379764,2
1.929398,-0.216456,2
0.186722,5.941697,1
2.090165,0.616741,2
1.730711,1.387974,2
-2.028492,-0.581815,2
3.113764,4.877617,1
6.236092,-0.130578,1
-1.238634,1.957114,2
2.848063,-5.601463,1
0.290562,1.778236,2
1.331359,-1.729448,2
0.851467,1.571333,2
1.903850,-0.781314,2
4.200238,4.561474,1
4.512518,4.085353,1
-0.318760,-1.954131,2
1.810756,-0.229633,2
-1.311840,1.571061,2
-1.626256,0.901888,2
-3.754418,-4.469086,1
5.861294,-0.745516,1
1.102672,1.891668,2
0.051760,-1.749722,2
-1.166162,1.828853,2
3.038543,-5.313568,1
-1.629439,-5.791674,1
-1.909586,0.927438,2
1.202551,1.727240,2
-5.947847,-0.891605,1
-0.198567,-1.927643,2
-4.553052,-3.866534,1
4.689275,4.127751,1
-1.927588,1.130934,2
3.770009,-4.507307,1
5.073834,-3.207605,1
0.660142,1.968373,2
1.641018,-0.975498,2
-5.955283,0.989997,1
0.527010,2.020027,2
6.188498,0.501581,1
-5.322947,2.215442,1
-0.797384,5.993562,1
-6.138510,-0.011938,1
-1.525263,1.556635,2
-5.740761,1.841053,1
5.674241,2.065816,1
-6.045891,-0.082167,1
-1.254568,-1.828578,2
5.050606,-3.181010,1
3.884734,-4.962897,1
-5.145317,-3.177773,1
-4.929559,-3.838586,1
-3.454805,4.737572,1
1.789867,-5.936466,1
0.522081,-1.900187,2
-0.468875,2.128861,2
1.716390,0.681376,2
-3.880759,4.442883,1
-1.790565,1.205558,2
-2.012979,5.656731,1
-2.008678,-0.978685,2
0.434956,5.775394,1
1.618034,1.046716,2
-0.276456,-5.766146,1
5.932108,0.416594,1
-0.552602,-2.067520,2
-0.119457,1.941074,2
1.553318,-5.739361,1
-1.972145,0.554061,2
-2.479851,5.608031,1
-1.831831,-0.892238,2
-0.412986,-2.067883,2
5.395683,2.491777,1
1.090036,6.038316,1
6.154998,-1.031894,1
1.492684,1.333347,2
5.827546,1.421335,1
-5.849317,0.213137,1
0.805157,-1.867729,2
0.813176,1.795801,2
4.899833,-3.934992,1
-5.561707,2.531347,1
-2.498756,5.552988,1
0.037922,-2.123716,2
1.576690,-6.062661,1
3.703695,4.835780,1
-1.335385,1.358301,2
-5.722564,2.038079,1
-2.230822,5.745627,1
-5.776693,1.753920,1
1.251613,6.053698,1
1.645094,0.725879,2
2.953277,5.180600,1
-4.885110,3.712754,1
5.979846,-1.821079,1
-1.843691,0.960165,2
